Zip,State,City,County,TypeCode,RuralCode
43107,OH,Bremen,Fairfield,,R
43109,OH,Brice,Franklin,e,S
43110,OH,Canal Winchester,Franklin,,S
43111,OH,Carbon Hill,Hocking,e,R
43112,OH,Carroll,Fairfield,,S
43113,OH,Circleville,Pickaway,,S
43115,OH,Clarksburg,Ross,,R
43116,OH,Commercial Point,Pickaway,,R
43117,OH,Derby,Pickaway,e,R
43119,OH,Galloway,Franklin,,S
43123,OH,Grove City,Franklin,,S
43125,OH,Groveport,Franklin,,S
43126,OH,Harrisburg,Franklin,e,R
43127,OH,Haydenville,Hocking,e,R
43128,OH,Jeffersonville,Fayette,,R
43130,OH,Lancaster,Fairfield,,S
43135,OH,Laurelville,Hocking,,R
43136,OH,Lithopolis,Fairfield,,R
43137,OH,Lockbourne,Pickaway,,S
43138,OH,Logan,Hocking,,R
43140,OH,London,Madison,,R
43142,OH,Milledgeville,Fayette,e,R
43143,OH,Mount Sterling,Madison,,R
43144,OH,Murray City,Hocking,e,R
43145,OH,New Holland,Pickaway,,R
43146,OH,Orient,Pickaway,,S
43147,OH,Pickerington,Fairfield,,S
43148,OH,Pleasantville,Fairfield,,R
43149,OH,Rockbridge,Hocking,,R
43150,OH,Rushville,Fairfield,,R
43151,OH,Sedalia,Madison,e,R
43152,OH,South Bloomingville,Hocking,,R
43153,OH,South Solon,Madison,,R
43154,OH,Stoutsville,Fairfield,,R
43155,OH,Sugar Grove,Fairfield,,R
43156,OH,Tarlton,Pickaway,e,R
43157,OH,Thurston,Fairfield,e,R
43158,OH,Union Furnace,Hocking,e,R
43160,OH,Washington Court House,Fayette,,R
43162,OH,West Jefferson,Madison,,R
43164,OH,Williamsport,Pickaway,,R
43194,OH,Lockbourne,Franklin,b,S
43195,OH,Groveport,Franklin,b,S
43199,OH,Groveport,Franklin,b,S
43201,OH,Columbus,Franklin,,U
43202,OH,Columbus,Franklin,,U
43203,OH,Columbus,Franklin,,U
43204,OH,Columbus,Franklin,,U
43205,OH,Columbus,Franklin,,U
43206,OH,Columbus,Franklin,,U
43207,OH,Columbus,Franklin,,S
43209,OH,Columbus,Franklin,,U
43210,OH,Columbus,Franklin,,U
43211,OH,Columbus,Franklin,,U
43212,OH,Columbus,Franklin,,U
43213,OH,Columbus,Franklin,,U
43214,OH,Columbus,Franklin,,U
43215,OH,Columbus,Franklin,,U
43216,OH,Columbus,Franklin,e,U
43217,OH,Columbus,Franklin,,S
43218,OH,Columbus,Franklin,e,U
43219,OH,Columbus,Franklin,,U
43220,OH,Columbus,Franklin,,U
43221,OH,Columbus,Franklin,,U
43222,OH,Columbus,Franklin,,U
43223,OH,Columbus,Franklin,,U
43224,OH,Columbus,Franklin,,U
43226,OH,Columbus,Franklin,e,U
43227,OH,Columbus,Franklin,,U
43228,OH,Columbus,Franklin,,U
43229,OH,Columbus,Franklin,,U
43230,OH,Columbus,Franklin,,S
43231,OH,Columbus,Franklin,,U
43232,OH,Columbus,Franklin,,U
43234,OH,Columbus,Franklin,e,U
43235,OH,Columbus,Franklin,,U
43236,OH,Columbus,Franklin,e,U
43240,OH,Columbus,Delaware,,S
43251,OH,Columbus,Franklin,b,U
43260,OH,Columbus,Franklin,b,U
43266,OH,Columbus,Franklin,b,U
43268,OH,Columbus,Franklin,b,U
43270,OH,Columbus,Franklin,b,U
43271,OH,Columbus,Franklin,b,U
43272,OH,Columbus,Franklin,b,U
43279,OH,Columbus,Franklin,b,U
43287,OH,Columbus,Franklin,b,U
43291,OH,Columbus,Franklin,b,U
43301,OH,Marion,Marion,e,S
43302,OH,Marion,Marion,,S
43310,OH,Belle Center,Logan,,R
43311,OH,Bellefontaine,Logan,,R
43314,OH,Caledonia,Marion,,R
43315,OH,Cardington,Morrow,,R
43316,OH,Carey,Wyandot,,R
43317,OH,Chesterville,Morrow,e,R
43318,OH,De Graff,Logan,,R
43319,OH,East Liberty,Logan,,R
43320,OH,Edison,Morrow,,R
43321,OH,Fulton,Morrow,,R
43322,OH,Green Camp,Marion,e,R
43323,OH,Harpster,Wyandot,,R
43324,OH,Huntsville,Logan,,R
43325,OH,Iberia,Morrow,e,R
43326,OH,Kenton,Hardin,,R
43330,OH,Kirby,Wyandot,e,R
43331,OH,Lakeview,Logan,,R
43332,OH,La Rue,Marion,,R
43333,OH,Lewistown,Logan,,R
43334,OH,Marengo,Morrow,,R
43335,OH,Martel,Marion,e,R
43336,OH,Middleburg,Logan,e,R
43337,OH,Morral,Marion,,R
43338,OH,Mount Gilead,Morrow,,R
43340,OH,Mount Victory,Hardin,,R
43341,OH,New Bloomington,Marion,,R
43342,OH,Prospect,Marion,,R
43343,OH,Quincy,Logan,,R
43344,OH,Richwood,Union,,R
43345,OH,Ridgeway,Hardin,,R
43346,OH,Roundhead,Hardin,e,R
43347,OH,Rushsylvania,Logan,,R
43348,OH,Russells Point,Logan,,R
43349,OH,Shauck,Morrow,e,R
43350,OH,Sparta,Morrow,e,R
43351,OH,Upper Sandusky,Wyandot,,R
43356,OH,Waldo,Marion,,R
43357,OH,West Liberty,Logan,,R
43358,OH,West Mansfield,Logan,,R
43359,OH,Wharton,Wyandot,,R
43360,OH,Zanesfield,Logan,,R
43402,OH,Bowling Green,Wood,,S
43403,OH,Bowling Green,Wood,b,S
43406,OH,Bradner,Wood,,R
43407,OH,Burgoon,Sandusky,,R
43408,OH,Clay Center,Ottawa,e,R
43410,OH,Clyde,Sandusky,,R
43412,OH,Curtice,Lucas,,R
43413,OH,Cygnet,Wood,,R
43414,OH,Dunbridge,Wood,e,R
43416,OH,Elmore,Ottawa,,R
43420,OH,Fremont,Sandusky,,R
43430,OH,Genoa,Ottawa,,R
43431,OH,Gibsonburg,Sandusky,,R
43432,OH,Graytown,Ottawa,,R
43433,OH,Gypsum,Ottawa,e,R
43434,OH,Harbor View,Lucas,e,U
43435,OH,Helena,Sandusky,,R
43436,OH,Isle Saint George,Ottawa,,R
43437,OH,Jerry City,Wood,e,R
43438,OH,Kelleys Island,Erie,e,R
43439,OH,Lacarne,Ottawa,e,R
43440,OH,Lakeside-Marblehead,Ottawa,,R
43441,OH,Lemoyne,Wood,e,R
43442,OH,Lindsey,Sandusky,,R
43443,OH,Luckey,Wood,,R
43445,OH,Martin,Ottawa,,R
43446,OH,Middle Bass,Ottawa,e,R
43447,OH,Millbury,Wood,,R
43449,OH,Oak Harbor,Ottawa,,R
43450,OH,Pemberville,Wood,,R
43451,OH,Portage,Wood,,R
43452,OH,Port Clinton,Ottawa,,R
43456,OH,Put-in-Bay,Ottawa,e,R
43457,OH,Risingsun,Wood,,R
43458,OH,Rocky Ridge,Ottawa,e,R
43460,OH,Rossford,Wood,,S
43462,OH,Rudolph,Wood,,R
43463,OH,Stony Ridge,Wood,e,R
43464,OH,Vickery,Sandusky,,R
43465,OH,Walbridge,Wood,,R
43466,OH,Wayne,Wood,,R
43467,OH,West Millgrove,Wood,e,R
43468,OH,Williston,Ottawa,e,R
43469,OH,Woodville,Sandusky,,R
43501,OH,Alvordton,Williams,,R
43502,OH,Archbold,Fulton,,R
43504,OH,Berkey,Lucas,,R
43505,OH,Blakeslee,Williams,e,R
43506,OH,Bryan,Williams,,R
43510,OH,Colton,Henry,e,R
43511,OH,Custar,Wood,,R
43512,OH,Defiance,Defiance,,R
43515,OH,Delta,Fulton,,R
43516,OH,Deshler,Henry,,R
43517,OH,Edgerton,Williams,,R
43518,OH,Edon,Williams,,R
43519,OH,Evansport,Defiance,e,R
43520,OH,Farmer,Defiance,e,R
43521,OH,Fayette,Fulton,,R
43522,OH,Grand Rapids,Wood,,R
43523,OH,Grelton,Henry,e,R
43524,OH,Hamler,Henry,,R
43525,OH,Haskins,Wood,,R
43526,OH,Hicksville,Defiance,,R
43527,OH,Holgate,Henry,,R
43528,OH,Holland,Lucas,,S
43529,OH,Hoytville,Wood,e,R
43530,OH,Jewell,Defiance,e,R
43531,OH,Kunkle,Williams,e,R
43532,OH,Liberty Center,Henry,,R
43533,OH,Lyons,Fulton,,R
43534,OH,McClure,Henry,,R
43535,OH,Malinta,Henry,,R
43536,OH,Mark Center,Defiance,,R
43537,OH,Maumee,Lucas,,S
43540,OH,Metamora,Fulton,,R
43541,OH,Milton Center,Wood,,R
43542,OH,Monclova,Lucas,,S
43543,OH,Montpelier,Williams,,R
43545,OH,Napoleon,Henry,,R
43547,OH,Neapolis,Lucas,e,R
43548,OH,New Bavaria,Henry,,R
43549,OH,Ney,Defiance,,R
43550,OH,Okolona,Henry,e,R
43551,OH,Perrysburg,Wood,,S
43552,OH,Perrysburg,Wood,e,S
43553,OH,Pettisville,Fulton,e,R
43554,OH,Pioneer,Williams,,R
43555,OH,Ridgeville Corners,Henry,e,R
43556,OH,Sherwood,Defiance,,R
43557,OH,Stryker,Williams,,R
43558,OH,Swanton,Fulton,,R
43560,OH,Sylvania,Lucas,,S
43565,OH,Tontogany,Wood,e,R
43566,OH,Waterville,Lucas,,R
43567,OH,Wauseon,Fulton,,R
43569,OH,Weston,Wood,,R
43570,OH,West Unity,Williams,,R
43571,OH,Whitehouse,Lucas,,R
43601,OH,Toledo,Lucas,,U
43603,OH,Toledo,Lucas,e,U
43604,OH,Toledo,Lucas,,U
43605,OH,Toledo,Lucas,,U
43606,OH,Toledo,Lucas,,U
43607,OH,Toledo,Lucas,,U
43608,OH,Toledo,Lucas,,U
43609,OH,Toledo,Lucas,,U
43610,OH,Toledo,Lucas,,U
43611,OH,Toledo,Lucas,,U
43612,OH,Toledo,Lucas,,U
43613,OH,Toledo,Lucas,,U
43614,OH,Toledo,Lucas,,U
43615,OH,Toledo,Lucas,,S
43616,OH,Oregon,Lucas,,S
43617,OH,Toledo,Lucas,,S
43619,OH,Northwood,Wood,,S
43620,OH,Toledo,Lucas,,U
43623,OH,Toledo,Lucas,,U
43635,OH,Toledo,Lucas,e,S
43652,OH,Toledo,Lucas,b,U
43654,OH,Toledo,Wood,b,S
43656,OH,Toledo,Lucas,b,U
43657,OH,Toledo,Lucas,b,U
43659,OH,Toledo,Lucas,b,U
43660,OH,Toledo,Lucas,b,U
43661,OH,Toledo,Lucas,b,U
43666,OH,Toledo,Lucas,b,U
43667,OH,Toledo,Lucas,b,U
43681,OH,Toledo,Lucas,b,U
43682,OH,Toledo,Lucas,b,U
43697,OH,Toledo,Lucas,e,U
43699,OH,Toledo,Lucas,e,U
43701,OH,Zanesville,Muskingum,,S
43702,OH,Zanesville,Muskingum,e,S
43711,OH,Ava,Noble,e,R
43713,OH,Barnesville,Belmont,,R
43716,OH,Beallsville,Monroe,,R
43717,OH,Belle Valley,Noble,e,R
43718,OH,Belmont,Belmont,,R
43719,OH,Bethesda,Belmont,,R
43720,OH,Blue Rock,Muskingum,,R
43721,OH,Brownsville,Licking,e,R
43722,OH,Buffalo,Guernsey,e,R
43723,OH,Byesville,Guernsey,,R
43724,OH,Caldwell,Noble,,R
43725,OH,Cambridge,Guernsey,,R
43727,OH,Chandlersville,Muskingum,,R
43728,OH,Chesterhill,Morgan,,R
43730,OH,Corning,Perry,,R
43731,OH,Crooksville,Perry,,R
43732,OH,Cumberland,Guernsey,,R
43733,OH,Derwent,Guernsey,e,R
43734,OH,Duncan Falls,Muskingum,,R
43735,OH,East Fultonham,Muskingum,e,R
43736,OH,Fairview,Guernsey,e,R
43738,OH,Fultonham,Muskingum,e,R
43739,OH,Glenford,Perry,,R
43740,OH,Gratiot,Licking,e,R
43746,OH,Hopewell,Muskingum,,R
43747,OH,Jerusalem,Monroe,,R
43748,OH,Junction City,Perry,,R
43749,OH,Kimbolton,Guernsey,,R
43750,OH,Kipling,Guernsey,e,R
43752,OH,Laings,Monroe,e,R
43754,OH,Lewisville,Monroe,,R
43755,OH,Lore City,Guernsey,,R
43756,OH,McConnelsville,Morgan,,R
43757,OH,Malaga,Monroe,e,R
43758,OH,Malta,Morgan,,R
43759,OH,Morristown,Belmont,e,R
43760,OH,Mount Perry,Perry,,R
43761,OH,Moxahala,Perry,e,R
43762,OH,New Concord,Muskingum,,R
43764,OH,New Lexington,Perry,,R
43766,OH,New Straitsville,Perry,,R
43767,OH,Norwich,Muskingum,,R
43768,OH,Old Washington,Guernsey,e,R
43771,OH,Philo,Muskingum,,R
43772,OH,Pleasant City,Guernsey,,R
43773,OH,Quaker City,Guernsey,,R
43777,OH,Roseville,Muskingum,,R
43778,OH,Salesville,Guernsey,,R
43779,OH,Sarahsville,Noble,,R
43780,OH,Senecaville,Guernsey,,R
43782,OH,Shawnee,Perry,,R
43783,OH,Somerset,Perry,,R
43786,OH,Stafford,Monroe,e,R
43787,OH,Stockport,Morgan,,R
43788,OH,Summerfield,Noble,,R
43791,OH,White Cottage,Muskingum,e,R
43793,OH,Woodsfield,Monroe,,R
43802,OH,Adamsville,Muskingum,,R
43803,OH,Bakersville,Coshocton,e,R
43804,OH,Baltic,Tuscarawas,,R
43805,OH,Blissfield,Coshocton,e,R
43811,OH,Conesville,Coshocton,,R
43812,OH,Coshocton,Coshocton,,R
43821,OH,Dresden,Muskingum,,R
43822,OH,Frazeysburg,Muskingum,,R
43824,OH,Fresno,Coshocton,,R
43828,OH,Keene,Coshocton,e,R
43830,OH,Nashport,Muskingum,,R
43832,OH,Newcomerstown,Tuscarawas,,R
43836,OH,Plainfield,Coshocton,e,R
43837,OH,Port Washington,Tuscarawas,,R
43840,OH,Stone Creek,Tuscarawas,,R
43842,OH,Trinway,Muskingum,e,R
43843,OH,Walhonding,Coshocton,,R
43844,OH,Warsaw,Coshocton,,R
43845,OH,West Lafayette,Coshocton,,R
43901,OH,Adena,Jefferson,,R
43902,OH,Alledonia,Belmont,,R
43903,OH,Amsterdam,Carroll,,R
43905,OH,Barton,Belmont,e,R
43906,OH,Bellaire,Belmont,,R
43907,OH,Cadiz,Harrison,,R
43908,OH,Bergholz,Jefferson,,R
43909,OH,Blaine,Belmont,e,R
43910,OH,Bloomingdale,Jefferson,,R
43912,OH,Bridgeport,Belmont,,R
43913,OH,Brilliant,Jefferson,,R
43914,OH,Cameron,Monroe,e,R
43915,OH,Clarington,Monroe,,R
43916,OH,Colerain,Belmont,e,R
43917,OH,Dillonvale,Jefferson,,R
43920,OH,East Liverpool,Columbiana,,R
43925,OH,East Springfield,Jefferson,e,R
43926,OH,Empire,Jefferson,e,R
43927,OH,Fairpoint,Belmont,e,R
43928,OH,Glencoe,Belmont,e,R
43930,OH,Hammondsville,Jefferson,,R
43931,OH,Hannibal,Monroe,e,R
43932,OH,Irondale,Jefferson,,R
43933,OH,Jacobsburg,Belmont,,R
43934,OH,Lansing,Belmont,e,R
43935,OH,Martins Ferry,Belmont,,R
43937,OH,Maynard,Belmont,e,R
43938,OH,Mingo Junction,Jefferson,,S
43939,OH,Mount Pleasant,Jefferson,e,R
43940,OH,Neffs,Belmont,e,R
43941,OH,Piney Fork,Jefferson,e,R
43942,OH,Powhatan Point,Belmont,,R
43943,OH,Rayland,Jefferson,,R
43944,OH,Richmond,Jefferson,,R
43945,OH,Salineville,Columbiana,,R
43946,OH,Sardis,Monroe,,R
43947,OH,Shadyside,Belmont,,R
43948,OH,Smithfield,Jefferson,e,R
43950,OH,Saint Clairsville,Belmont,,R
43951,OH,Lafferty,Belmont,e,R
43952,OH,Steubenville,Jefferson,,S
43953,OH,Steubenville,Jefferson,,S
43961,OH,Stratton,Jefferson,e,R
43962,OH,Summitville,Columbiana,e,R
43963,OH,Tiltonsville,Jefferson,,R
43964,OH,Toronto,Jefferson,,R
43967,OH,Warnock,Belmont,e,R
43968,OH,Wellsville,Columbiana,,R
43970,OH,Wolf Run,Jefferson,e,R
43971,OH,Yorkville,Jefferson,,R
43972,OH,Bannock,Belmont,e,R
43973,OH,Freeport,Harrison,,R
43974,OH,Harrisville,Harrison,e,R
43976,OH,Hopedale,Harrison,,R
43977,OH,Flushing,Belmont,,R
43981,OH,New Athens,Harrison,e,R
43983,OH,Piedmont,Belmont,,R
43984,OH,New Rumley,Harrison,e,R
43985,OH,Holloway,Belmont,e,R
43986,OH,Jewett,Harrison,,R
43988,OH,Scio,Harrison,,R
44001,OH,Amherst,Lorain,,S
44003,OH,Andover,Ashtabula,,R
44004,OH,Ashtabula,Ashtabula,,R
44005,OH,Ashtabula,Ashtabula,e,R
44010,OH,Austinburg,Ashtabula,,R
44011,OH,Avon,Lorain,,S
44012,OH,Avon Lake,Lorain,,S
44017,OH,Berea,Cuyahoga,,S
44021,OH,Burton,Geauga,,R
44022,OH,Chagrin Falls,Cuyahoga,,S
44023,OH,Chagrin Falls,Geauga,,R
44024,OH,Chardon,Geauga,,R
44026,OH,Chesterland,Geauga,,R
44028,OH,Columbia Station,Lorain,,R
44030,OH,Conneaut,Ashtabula,,R
44032,OH,Dorset,Ashtabula,,R
44033,OH,East Claridon,Geauga,e,R
44035,OH,Elyria,Lorain,,S
44036,OH,Elyria,Lorain,e,S
44039,OH,North Ridgeville,Lorain,,S
44040,OH,Gates Mills,Cuyahoga,,S
44041,OH,Geneva,Ashtabula,,R
44044,OH,Grafton,Lorain,,R
44045,OH,Grand River,Lake,e,S
44046,OH,Huntsburg,Geauga,,R
44047,OH,Jefferson,Ashtabula,,R
44048,OH,Kingsville,Ashtabula,,R
44049,OH,Kipton,Lorain,e,R
44050,OH,Lagrange,Lorain,,R
44052,OH,Lorain,Lorain,,U
44053,OH,Lorain,Lorain,,S
44054,OH,Sheffield Lake,Lorain,,S
44055,OH,Lorain,Lorain,,U
44056,OH,Macedonia,Summit,,S
44057,OH,Madison,Lake,,R
44060,OH,Mentor,Lake,,S
44061,OH,Mentor,Lake,e,S
44062,OH,Middlefield,Geauga,,R
44064,OH,Montville,Geauga,,R
44065,OH,Newbury,Geauga,,R
44067,OH,Northfield,Summit,,S
44068,OH,North Kingsville,Ashtabula,e,R
44070,OH,North Olmsted,Cuyahoga,,S
44072,OH,Novelty,Geauga,,R
44073,OH,Novelty,Geauga,b,R
44074,OH,Oberlin,Lorain,,R
44076,OH,Orwell,Ashtabula,,R
44077,OH,Painesville,Lake,,S
44080,OH,Parkman,Geauga,e,R
44081,OH,Perry,Lake,,R
44082,OH,Pierpont,Ashtabula,,R
44084,OH,Rock Creek,Ashtabula,,R
44085,OH,Rome,Ashtabula,,R
44086,OH,Thompson,Geauga,,R
44087,OH,Twinsburg,Summit,,S
44088,OH,Unionville,Ashtabula,e,R
44089,OH,Vermilion,Erie,,S
44090,OH,Wellington,Lorain,,R
44092,OH,Wickliffe,Lake,,S
44093,OH,Williamsfield,Ashtabula,,R
44094,OH,Willoughby,Lake,,S
44095,OH,Eastlake,Lake,,S
44096,OH,Willoughby,Lake,e,S
44097,OH,Eastlake,Lake,e,S
44099,OH,Windsor,Ashtabula,,R
44101,OH,Cleveland,Cuyahoga,e,U
44102,OH,Cleveland,Cuyahoga,,U
44103,OH,Cleveland,Cuyahoga,,U
44104,OH,Cleveland,Cuyahoga,,U
44105,OH,Cleveland,Cuyahoga,,U
44106,OH,Cleveland,Cuyahoga,,U
44107,OH,Lakewood,Cuyahoga,,U
44108,OH,Cleveland,Cuyahoga,,U
44109,OH,Cleveland,Cuyahoga,,U
44110,OH,Cleveland,Cuyahoga,,U
44111,OH,Cleveland,Cuyahoga,,U
44112,OH,Cleveland,Cuyahoga,,U
44113,OH,Cleveland,Cuyahoga,,U
44114,OH,Cleveland,Cuyahoga,,U
44115,OH,Cleveland,Cuyahoga,,U
44116,OH,Rocky River,Cuyahoga,,U
44117,OH,Euclid,Cuyahoga,,U
44118,OH,Cleveland,Cuyahoga,,U
44119,OH,Cleveland,Cuyahoga,,U
44120,OH,Cleveland,Cuyahoga,,U
44121,OH,Cleveland,Cuyahoga,,U
44122,OH,Beachwood,Cuyahoga,,U
44123,OH,Euclid,Cuyahoga,,S
44124,OH,Cleveland,Cuyahoga,,S
44125,OH,Cleveland,Cuyahoga,,S
44126,OH,Cleveland,Cuyahoga,,U
44127,OH,Cleveland,Cuyahoga,,U
44128,OH,Cleveland,Cuyahoga,,U
44129,OH,Cleveland,Cuyahoga,,U
44130,OH,Cleveland,Cuyahoga,,U
44131,OH,Independence,Cuyahoga,,S
44132,OH,Euclid,Cuyahoga,,S
44133,OH,North Royalton,Cuyahoga,,S
44134,OH,Cleveland,Cuyahoga,,U
44135,OH,Cleveland,Cuyahoga,,U
44136,OH,Strongsville,Cuyahoga,,S
44137,OH,Maple Heights,Cuyahoga,,U
44138,OH,Olmsted Falls,Cuyahoga,,S
44139,OH,Solon,Cuyahoga,,S
44140,OH,Bay Village,Cuyahoga,,S
44141,OH,Brecksville,Cuyahoga,,S
44142,OH,Brook Park,Cuyahoga,,U
44143,OH,Cleveland,Cuyahoga,,S
44144,OH,Cleveland,Cuyahoga,,U
44145,OH,Westlake,Cuyahoga,,S
44146,OH,Bedford,Cuyahoga,,S
44147,OH,Broadview Heights,Cuyahoga,,S
44149,OH,Strongsville,Cuyahoga,,S
44181,OH,Cleveland,Cuyahoga,e,U
44188,OH,Cleveland,Cuyahoga,b,U
44190,OH,Cleveland,Cuyahoga,b,U
44191,OH,Cleveland,Cuyahoga,b,U
44192,OH,Cleveland,Cuyahoga,b,U
44193,OH,Cleveland,Cuyahoga,b,U
44194,OH,Cleveland,Cuyahoga,b,U
44195,OH,Cleveland,Cuyahoga,b,U
44197,OH,Cleveland,Cuyahoga,b,U
44198,OH,Cleveland,Cuyahoga,b,U
44199,OH,Cleveland,Cuyahoga,e,U
44201,OH,Atwater,Portage,,R
44202,OH,Aurora,Portage,,S
44203,OH,Barberton,Summit,,S
44210,OH,Bath,Summit,e,S
44211,OH,Brady Lake,Portage,e,S
44212,OH,Brunswick,Medina,,S
44214,OH,Burbank,Wayne,,R
44215,OH,Chippewa Lake,Medina,,R
44216,OH,Clinton,Summit,,S
44217,OH,Creston,Wayne,,R
44221,OH,Cuyahoga Falls,Summit,,U
44222,OH,Cuyahoga Falls,Summit,e,U
44223,OH,Cuyahoga Falls,Summit,,S
44224,OH,Stow,Summit,,S
44230,OH,Doylestown,Wayne,,S
44231,OH,Garrettsville,Portage,,R
44232,OH,Green,Summit,e,S
44233,OH,Hinckley,Medina,,R
44234,OH,Hiram,Portage,,R
44235,OH,Homerville,Medina,,R
44236,OH,Hudson,Summit,,S
44237,OH,Hudson,Summit,b,S
44240,OH,Kent,Portage,,S
44241,OH,Streetsboro,Portage,,R
44242,OH,Kent,Portage,b,S
44243,OH,Kent,Portage,,S
44250,OH,Lakemore,Summit,e,U
44251,OH,Westfield Center,Medina,e,R
44253,OH,Litchfield,Medina,,R
44254,OH,Lodi,Medina,,R
44255,OH,Mantua,Portage,,R
44256,OH,Medina,Medina,,S
44258,OH,Medina,Medina,e,S
44260,OH,Mogadore,Portage,,S
44262,OH,Munroe Falls,Summit,,S
44264,OH,Peninsula,Summit,,S
44265,OH,Randolph,Portage,e,R
44266,OH,Ravenna,Portage,,S
44270,OH,Rittman,Wayne,,S
44272,OH,Rootstown,Portage,,R
44273,OH,Seville,Medina,,R
44274,OH,Sharon Center,Medina,e,R
44275,OH,Spencer,Medina,,R
44276,OH,Sterling,Wayne,,R
44278,OH,Tallmadge,Summit,,S
44280,OH,Valley City,Medina,,S
44281,OH,Wadsworth,Medina,,S
44282,OH,Wadsworth,Medina,e,S
44285,OH,Wayland,Portage,e,R
44286,OH,Richfield,Summit,,S
44287,OH,West Salem,Wayne,,R
44288,OH,Windham,Portage,,R
44301,OH,Akron,Summit,,U
44302,OH,Akron,Summit,,U
44303,OH,Akron,Summit,,U
44304,OH,Akron,Summit,,U
44305,OH,Akron,Summit,,U
44306,OH,Akron,Summit,,U
44307,OH,Akron,Summit,,U
44308,OH,Akron,Summit,,U
44309,OH,Akron,Summit,e,U
44310,OH,Akron,Summit,,U
44311,OH,Akron,Summit,,U
44312,OH,Akron,Summit,,S
44313,OH,Akron,Summit,,S
44314,OH,Akron,Summit,,U
44315,OH,Akron,Summit,b,S
44316,OH,Akron,Summit,b,U
44317,OH,Akron,Summit,b,U
44319,OH,Akron,Summit,,S
44320,OH,Akron,Summit,,S
44321,OH,Akron,Summit,,S
44325,OH,Akron,Summit,b,U
44326,OH,Akron,Summit,b,U
44328,OH,Akron,Summit,b,U
44333,OH,Akron,Summit,,S
44334,OH,Fairlawn,Summit,e,S
44372,OH,Akron,Summit,e,U
44396,OH,Akron,Summit,b,U
44398,OH,Akron,Summit,b,U
44401,OH,Berlin Center,Mahoning,,R
44402,OH,Bristolville,Trumbull,,R
44403,OH,Brookfield,Trumbull,,S
44404,OH,Burghill,Trumbull,,R
44405,OH,Campbell,Mahoning,,S
44406,OH,Canfield,Mahoning,,S
44408,OH,Columbiana,Columbiana,,R
44410,OH,Cortland,Trumbull,,R
44411,OH,Deerfield,Portage,,R
44412,OH,Diamond,Portage,,R
44413,OH,East Palestine,Columbiana,,R
44415,OH,Elkton,Columbiana,e,R
44416,OH,Ellsworth,Mahoning,e,R
44417,OH,Farmdale,Trumbull,,R
44418,OH,Fowler,Trumbull,,R
44420,OH,Girard,Trumbull,,S
44422,OH,Greenford,Mahoning,e,R
44423,OH,Hanoverton,Columbiana,,R
44424,OH,Hartford,Trumbull,e,R
44425,OH,Hubbard,Trumbull,,S
44427,OH,Kensington,Columbiana,,R
44428,OH,Kinsman,Trumbull,,R
44429,OH,Lake Milton,Mahoning,,R
44430,OH,Leavittsburg,Trumbull,,S
44431,OH,Leetonia,Columbiana,,R
44432,OH,Lisbon,Columbiana,,R
44436,OH,Lowellville,Mahoning,,S
44437,OH,McDonald,Trumbull,,S
44438,OH,Masury,Trumbull,,S
44439,OH,Mesopotamia,Trumbull,e,R
44440,OH,Mineral Ridge,Trumbull,,S
44441,OH,Negley,Columbiana,,R
44442,OH,New Middletown,Mahoning,,R
44443,OH,New Springfield,Mahoning,,R
44444,OH,Newton Falls,Trumbull,,R
44445,OH,New Waterford,Columbiana,,R
44446,OH,Niles,Trumbull,,S
44449,OH,North Benton,Mahoning,,R
44450,OH,North Bloomfield,Trumbull,,R
44451,OH,North Jackson,Mahoning,,R
44452,OH,North Lima,Mahoning,,S
44453,OH,Orangeville,Trumbull,e,R
44454,OH,Petersburg,Mahoning,,R
44455,OH,Rogers,Columbiana,,R
44460,OH,Salem,Columbiana,,R
44470,OH,Southington,Trumbull,,R
44471,OH,Struthers,Mahoning,,S
44473,OH,Vienna,Trumbull,,R
44481,OH,Warren,Trumbull,,S
44482,OH,Warren,Trumbull,e,R
44483,OH,Warren,Trumbull,,S
44484,OH,Warren,Trumbull,,S
44485,OH,Warren,Trumbull,,S
44486,OH,Warren,Trumbull,b,R
44490,OH,Washingtonville,Columbiana,,R
44491,OH,West Farmington,Trumbull,,R
44492,OH,West Point,Columbiana,e,R
44493,OH,Winona,Columbiana,e,R
44501,OH,Youngstown,Mahoning,e,S
44502,OH,Youngstown,Mahoning,,S
44503,OH,Youngstown,Mahoning,,S
44504,OH,Youngstown,Mahoning,,U
44505,OH,Youngstown,Mahoning,,S
44506,OH,Youngstown,Mahoning,,S
44507,OH,Youngstown,Mahoning,,U
44509,OH,Youngstown,Mahoning,,S
44510,OH,Youngstown,Mahoning,,S
44511,OH,Youngstown,Mahoning,,S
44512,OH,Youngstown,Mahoning,,S
44513,OH,Youngstown,Mahoning,e,S
44514,OH,Youngstown,Mahoning,,S
44515,OH,Youngstown,Mahoning,,S
44555,OH,Youngstown,Mahoning,b,S
44601,OH,Alliance,Stark,,S
44606,OH,Apple Creek,Wayne,,R
44607,OH,Augusta,Carroll,e,R
44608,OH,Beach City,Stark,,R
44609,OH,Beloit,Mahoning,,R
44610,OH,Berlin,Holmes,e,R
44611,OH,Big Prairie,Holmes,,R
44612,OH,Bolivar,Tuscarawas,,R
44613,OH,Brewster,Stark,,R
44614,OH,Canal Fulton,Stark,,S
44615,OH,Carrollton,Carroll,,R
